,z,qc,fs,Rf,u2,incl_x,incl_y,incl,pen,time
729,-16.775000000000002,11.31,0.059,0.5,0.109,,,3.0,15.675,1196.3
730,-16.795,10.91,0.057,0.5,0.11,,,3.0,15.695,1197.2
731,-16.815,10.61,0.054,0.4,0.111,,,3.0,15.715,1198.0
732,-16.835,10.64,0.052,0.4,0.112,,,3.0,15.735,1198.9
733,-16.855,11.29,0.057,0.4,0.113,,,3.0,15.755,1199.8
734,-16.875,12.82,0.064,0.4,0.112,,,3.0,15.775,1200.7
735,-16.895,14.86,0.072,0.4,0.106,,,3.0,15.795,1201.6
736,-16.915,16.44,0.079,0.4,0.099,,,3.0,15.815,1202.5
737,-16.935000000000002,17.54,0.088,0.5,0.089,,,3.0,15.835,1203.4
738,-16.955000000000002,18.39,0.094,0.5,0.089,,,3.0,15.855,1204.2
739,-16.975,19.13,0.099,0.5,0.095,,,3.0,15.875,1205.1
740,-16.995,19.32,0.104,0.5,0.106,,,3.0,15.895,1206.0
741,-17.015,19.31,0.103,0.5,0.113,,,3.0,15.915,1206.8
742,-17.035,19.33,0.099,0.5,0.115,,,3.0,15.935,1207.7
743,-17.055,19.38,0.097,0.5,0.115,,,3.0,15.955,1208.6
744,-17.075,19.32,0.095,0.5,0.114,,,3.0,15.975,1209.5
745,-17.095,19.08,0.094,0.5,0.114,,,3.0,15.995,1210.4
746,-17.115000000000002,18.56,0.092,0.5,0.114,,,3.0,16.015,1211.2
747,-17.135,18.1,0.091,0.5,0.114,,,3.0,16.035,1212.1
748,-17.155,17.57,0.088,0.5,0.113,,,3.0,16.055,1213.0
749,-17.175,16.75,0.085,0.5,0.113,,,3.0,16.075,1213.8
750,-17.194000000000003,15.78,0.081,0.5,0.113,,,3.0,16.094,1214.7
751,-17.214000000000002,14.83,0.076,0.5,0.113,,,3.0,16.114,1215.6
752,-17.234,13.79,0.072,0.5,0.113,,,3.0,16.134,1216.5
753,-17.254,13.16,0.068,0.4,0.115,,,3.0,16.154,1217.4
754,-17.274,13.15,0.064,0.4,0.116,,,3.0,16.174,1218.2
755,-17.294,13.58,0.063,0.4,0.116,,,3.0,16.194,1219.1
756,-17.314,14.07,0.064,0.4,0.11,,,3.0,16.214,1220.0
757,-17.334000000000003,14.58,0.067,0.4,0.07,,,3.0,16.234,1220.8
758,-17.354000000000003,14.95,0.07,0.4,0.062,,,3.0,16.254,1221.7
759,-17.374000000000002,15.0,0.072,0.4,0.087,,,3.0,16.274,1222.6
760,-17.394000000000002,15.16,0.076,0.4,0.102,,,3.0,16.294,1223.5
761,-17.414,15.53,0.079,0.4,0.111,,,3.0,16.314,1224.3
762,-17.434,16.0,0.08,0.4,0.114,,,3.0,16.334,1225.2
763,-17.454,16.7,0.083,0.4,0.109,,,3.0,16.354,1226.1
764,-17.474,17.85,0.086,0.4,0.11,,,3.0,16.374,1227.0
765,-17.494,18.97,0.088,0.4,0.108,,,3.0,16.394,1227.9
766,-17.514000000000003,19.71,0.091,0.4,0.108,,,3.0,16.414,1228.7
767,-17.534000000000002,20.37,0.093,0.4,0.111,,,3.0,16.434,1229.6
768,-17.554000000000002,20.88,0.095,0.4,0.112,,,3.0,16.454,1230.5
769,-17.574,21.06,,,0.113,,,3.0,16.474,1231.4
770,-17.594,20.66,0.075,0.3,0.113,,,4.0,16.494,1232.3
771,-17.614,20.16,0.081,0.3,0.114,,,4.0,16.514,1233.1
772,-17.633000000000003,20.29,0.088,0.4,0.115,,,4.0,16.533,1234.1
773,-17.653000000000002,21.0,0.093,0.4,0.114,,,4.0,16.553,1234.9
774,-17.693,20.7,0.101,0.5,0.113,,,4.0,16.593,1257.8
775,-17.713,20.26,0.102,0.5,0.113,,,4.0,16.613,1258.7
776,-17.733,19.8,0.103,0.5,0.112,,,4.0,16.633,1259.5
777,-17.753,19.48,0.103,0.5,0.11,,,4.0,16.653,1260.4
778,-17.773,19.22,0.101,0.5,0.109,,,4.0,16.673,1261.3
779,-17.793000000000003,18.82,0.103,0.5,0.109,,,4.0,16.693,1262.2
780,-17.813000000000002,18.64,0.107,0.5,0.113,,,4.0,16.713,1263.0
781,-17.833000000000002,18.86,0.109,0.5,0.116,,,4.0,16.733,1263.9
782,-17.853,19.2,0.11,0.5,0.114,,,4.0,16.753,1264.8
783,-17.873,19.33,0.111,0.5,0.113,,,4.0,16.773,1265.6
784,-17.893,19.13,0.113,0.5,0.111,,,4.0,16.793,1266.5
785,-17.913,18.82,0.116,0.6,0.111,,,4.0,16.813,1267.5
786,-17.933,19.0,0.117,0.6,0.112,,,4.0,16.833,1268.3
787,-17.953000000000003,19.3,0.116,0.6,0.109,,,4.0,16.853,1269.2
788,-17.973000000000003,19.43,0.116,0.6,0.112,,,4.0,16.873,1270.0
789,-17.993000000000002,19.28,0.115,0.6,0.113,,,4.0,16.893,1270.9
790,-18.013,18.83,0.114,0.5,0.115,,,4.0,16.913,1271.8
791,-18.032,18.65,0.11,0.5,0.115,,,4.0,16.932,1272.7
792,-18.052000000000003,19.06,0.107,0.5,0.115,,,4.0,16.952,1273.6
793,-18.072000000000003,19.64,0.106,0.5,0.113,,,4.0,16.972,1274.5
794,-18.092000000000002,20.2,0.106,0.5,0.114,,,4.0,16.992,1275.3
795,-18.112000000000002,20.41,0.108,0.5,0.107,,,4.0,17.012,1276.3
796,-18.132,20.34,0.109,0.5,0.102,,,4.0,17.032,1277.1
797,-18.152,20.04,0.109,0.5,0.099,,,4.0,17.052,1278.0
798,-18.172,19.32,0.108,0.5,0.098,,,4.0,17.072,1278.8
799,-18.192,18.64,0.108,0.5,0.102,,,4.0,17.092,1279.7
800,-18.212,18.27,0.107,0.5,0.11,,,4.0,17.112,1280.6
801,-18.232000000000003,18.04,0.102,0.5,0.113,,,4.0,17.132,1281.5
802,-18.252000000000002,17.54,0.097,0.5,0.116,,,4.0,17.152,1282.4
803,-18.272000000000002,17.23,0.096,0.5,0.119,,,4.0,17.172,1283.2
804,-18.292,17.3,0.096,0.5,0.12,,,4.0,17.192,1284.1
805,-18.312,17.84,0.096,0.5,0.119,,,4.0,17.212,1285.0
806,-18.332,18.03,0.097,0.5,0.118,,,4.0,17.232,1285.9
807,-18.352,17.7,0.099,0.5,0.118,,,4.0,17.252,1286.7
808,-18.372,17.13,0.1,0.5,0.115,,,4.0,17.272,1287.6
809,-18.392000000000003,16.65,0.097,0.5,0.112,,,4.0,17.292,1288.4
810,-18.411,16.41,0.094,0.5,0.111,,,4.0,17.311,1289.3
811,-18.431,16.46,0.093,0.5,0.113,,,4.0,17.331,1290.2
812,-18.451,16.73,0.091,0.5,0.121,,,4.0,17.351,1291.0
813,-18.471,16.96,0.09,0.5,0.124,,,4.0,17.371,1291.9
814,-18.491,16.8,0.091,0.5,0.125,,,4.0,17.391,1292.8
815,-18.511000000000003,16.48,0.096,0.5,0.125,,,4.0,17.411,1293.7
816,-18.531000000000002,16.2,0.102,0.6,0.124,,,4.0,17.431,1294.5
817,-18.551000000000002,15.86,0.107,0.6,0.123,,,4.0,17.451,1295.4
818,-18.571,15.39,0.109,0.7,0.122,,,4.0,17.471,1296.3
819,-18.591,14.83,,,0.123,,,4.0,17.491,1297.2
820,-18.611,14.23,0.088,0.6,0.126,,,4.0,17.511,1298.0
821,-18.631,13.74,0.09,0.6,0.127,,,4.0,17.531,1298.9
822,-18.651,13.42,0.09,0.6,0.127,,,4.0,17.551,1299.8
823,-18.671000000000003,13.19,0.09,0.6,0.128,,,4.0,17.571,1300.7
824,-18.711000000000002,12.86,0.087,0.6,0.13,,,4.0,17.611,1323.5
825,-18.731,12.87,0.086,0.6,0.13,,,4.0,17.631,1324.4
826,-18.75,12.96,0.085,0.6,0.13,,,4.0,17.65,1325.3
827,-18.770000000000003,13.07,0.085,0.6,0.13,,,4.0,17.67,1326.2
828,-18.790000000000003,13.2,0.085,0.6,0.13,,,4.0,17.69,1327.0
829,-18.810000000000002,13.39,0.084,0.6,0.13,,,4.0,17.71,1327.9
830,-18.830000000000002,13.67,0.084,0.5,0.131,,,4.0,17.73,1328.8
831,-18.85,14.11,0.084,0.5,0.131,,,4.0,17.75,1329.6
832,-18.87,14.82,0.085,0.5,0.131,,,4.0,17.77,1330.5
833,-18.89,15.7,0.086,0.5,0.131,,,4.0,17.79,1331.5
834,-18.91,16.61,0.088,0.5,0.132,,,4.0,17.81,1332.3
835,-18.93,17.45,0.09,0.5,0.132,,,4.0,17.83,1333.2
836,-18.950000000000003,18.01,0.094,0.5,0.132,,,4.0,17.85,1334.0
837,-18.970000000000002,18.18,0.097,0.5,0.132,,,4.0,17.87,1334.9
838,-18.990000000000002,18.16,0.1,0.5,0.13,,,4.0,17.89,1335.8
839,-19.01,18.12,0.103,0.5,0.129,,,4.0,17.91,1336.7
840,-19.03,18.35,0.103,0.5,0.124,,,4.0,17.93,1337.6
841,-19.05,18.68,0.103,0.5,0.12,,,4.0,17.95,1338.5
842,-19.069000000000003,18.9,0.106,0.5,0.123,,,4.0,17.969,1339.3
843,-19.089000000000002,19.2,0.109,0.5,0.13,,,4.0,17.989,1340.2
844,-19.109,19.53,0.111,0.5,0.132,,,4.0,18.009,1341.1
845,-19.129,19.66,0.112,0.5,0.131,,,4.0,18.029,1341.9
846,-19.149,19.44,0.113,0.6,0.13,,,4.0,18.049,1342.9
847,-19.169,18.77,0.113,0.6,0.129,,,4.0,18.069,1343.8
848,-19.189,17.93,0.11,0.6,0.128,,,4.0,18.089,1344.6
849,-19.209000000000003,16.99,0.105,0.6,0.131,,,4.0,18.109,1345.5
850,-19.229000000000003,16.1,0.1,0.6,0.132,,,4.0,18.129,1346.3
851,-19.249000000000002,15.51,0.096,0.6,0.133,,,4.0,18.149,1347.2
852,-19.269000000000002,15.12,0.092,0.5,0.133,,,4.0,18.169,1348.0
853,-19.289,14.95,0.091,0.5,0.132,,,4.0,18.189,1348.9
854,-19.309,14.9,0.089,0.5,0.132,,,4.0,18.209,1349.8
855,-19.329,14.94,0.089,0.5,0.133,,,4.0,18.229,1350.7
856,-19.349,14.94,0.089,0.5,0.134,,,4.0,18.249,1351.5
857,-19.368000000000002,15.03,0.088,0.5,0.134,,,4.0,18.268,1352.4
858,-19.388,15.35,0.088,0.5,0.134,,,4.0,18.288,1353.3
859,-19.408,15.95,0.088,0.5,0.135,,,4.0,18.308,1354.1
860,-19.428,16.8,0.091,0.5,0.134,,,4.0,18.328,1355.0
861,-19.448,17.57,0.095,0.5,0.135,,,4.0,18.348,1355.8
862,-19.468,17.85,0.099,0.5,0.135,,,4.0,18.368,1356.8
863,-19.488000000000003,17.59,0.102,0.5,0.135,,,4.0,18.388,1357.6
864,-19.508000000000003,17.46,0.103,0.5,0.134,,,4.0,18.408,1358.5
865,-19.528000000000002,17.41,0.103,0.5,0.134,,,4.0,18.428,1359.3
866,-19.548000000000002,17.23,0.1,0.5,0.132,,,4.0,18.448,1360.3
867,-19.568,17.08,0.099,0.5,0.134,,,4.0,18.468,1361.2
868,-19.588,17.19,,,0.134,,,4.0,18.488,1362.0
869,-19.608,17.67,0.083,0.4,0.137,,,4.0,18.508,1362.9
870,-19.628,18.19,0.088,0.4,0.137,,,4.0,18.528,1363.8
871,-19.647000000000002,18.33,0.092,0.5,0.137,,,4.0,18.547,1364.7
872,-19.667,18.11,0.096,0.5,0.137,,,4.0,18.567,1365.5
873,-19.707,17.4,0.103,0.5,0.138,,,4.0,18.607,1388.4
874,-19.727,17.54,0.103,0.6,0.137,,,4.0,18.627,1389.3
875,-19.747,17.62,0.102,0.6,0.137,,,5.0,18.647,1390.2
876,-19.767000000000003,17.09,0.101,0.6,0.137,,,4.0,18.667,1391.0
877,-19.787000000000003,16.4,0.099,0.5,0.138,,,5.0,18.687,1391.9
878,-19.807000000000002,15.97,0.098,0.5,0.139,,,5.0,18.707,1392.7
879,-19.827,15.98,0.098,0.6,0.139,,,5.0,18.727,1393.7
880,-19.847,16.24,0.096,0.6,0.14,,,5.0,18.747,1394.5
